config_id,experience,config,accuracy,loss,forgetting
0,0,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.9257228315054835,0.411863604978545,0
0,1,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8379860418743769,4.18272361922311,0
0,2,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8379860418743769,4.011767543870197,0
0,3,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.7585576603522765,1.7333082626956764,0
0,4,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.7357926221335992,2.14981285924793,0
0,5,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.7942838152210037,2.5756929371935167,0
0,6,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8778664007976071,2.6348345953552865,0
0,7,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8667331339315387,2.4182137268866284,0
0,8,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8635759388501163,1.4261026796686553,0
0,9,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.82901296111665,1.8025708719091793,0
0,10,"{'NAME': 'Replay', 'USE_TTA': False, 'STRATEGY': 'Replay', 'PLUGIN': False, 'MEM_SIZE': 100, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.865902293120638,0.7660026140459939,0
1,0,"{'NAME': 'Baseline', 'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8948155533399801,1.7389419776733905,0
1,1,"{'NAME': 'Baseline', 'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.9137587238285144,0.7016693900441471,0
1,2,"{'NAME': 'Baseline', 'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.872382851445663,0.8007491340072596,0
1,3,"{'NAME': 'Baseline', 'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.7939514788966434,0.8456102491047711,0
1,4,"{'NAME': 'Baseline', 'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8452974410103025,0.9000043126197471,0
1,5,"{'NAME': 'Baseline', 'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False, 'LOGIT_SHIFT_FACTOR': 0, 'WEIGHT_SHIFT_FACTOR': 0}",0.8354935194416749,0.848211134067581,0
