config_id,experience,config,accuracy,loss,forgetting
0,0,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8803589232303091,0.8580913366099803,0
0,1,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8923230309072782,0.9696844059576308,0
0,2,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8821867730142905,1.067557325366286,0
0,3,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8934862080425391,2.048858534558318,0
0,4,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8870056497175142,0.5659218019912903,0
0,5,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8763708873379861,0.6355170849374838,0
0,6,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8939847125290794,0.48173559985973563,0
0,7,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8840146227982718,0.6198540165296399,0
0,8,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.8936523762047192,0.6753627634728032,0
0,9,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.9308740445330674,0.4804653604892321,0
0,10,"{'USE_TTA': True, 'STRATEGY': 'Replay', 'PLUGIN': True, 'MEM_SIZE': 100}",0.942173479561316,0.20244246841574487,0
1,0,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.8983050847457628,0.29388960086231386,0
1,1,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.3735460285809239,16.155802546994835,0
1,2,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.48703888334995016,26.0853236339326,0
1,3,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.09687603855101362,282.1480046304685,0
1,4,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.11847789963443005,237.97679751273523,0
1,5,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.10186108341641742,597.9069703451697,0
1,6,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.10319042871385843,1576.7294943832646,0
1,7,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.11282818212030575,371.0738004910744,0
1,8,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.12097042206713193,95.17542689961427,0
1,9,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.2161847789963443,38.723479495745,0
1,10,"{'USE_TTA': False, 'STRATEGY': 'Naive', 'PLUGIN': False}",0.09970089730807577,92.26515735989801,0
